
  Group   Upper      Critical   Inf.Med.   Critical   Inf.Med.  
   No    Energy(eV)   Flux       Flux      Adj.Flux   Adj.Flux  

          23        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          24        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00


    P5 Scattering Matrix
-----------------------------------------------------------------------------------------------
    To:                1              2              3              4              5              6              7              8              9             10             11             12             13             14             15
             16             17             18             19             20             21             22             23             24
    From:  1        2.78881E-01    1.97931E-03    2.13278E-06    5.86454E-08    1.27131E-08    1.45574E-09   -1.57602E-10   -6.73402E-12   -2.75188E-26   -2.78350E-27   -9.46705E-28   -7.45839E-28   -2.50497E-28   -9.64087E-29   -1.90353E-29
-4.01966E-30   -1.08940E-31    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           2        0.00000E+00    6.00049E-02   -4.60487E-04    2.36659E-05    2.80312E-06    1.79182E-06    1.51297E-08    4.56638E-10   -1.16585E-26   -1.17946E-27   -4.01157E-28   -3.16045E-28   -1.06150E-28   -4.08349E-29   -8.23996E-30
-1.65236E-30   -5.24767E-31   -2.07032E-32   -4.25924E-33   -5.09492E-32   -1.72526E-32    0.00000E+00    0.00000E+00    0.00000E+00
           3        0.00000E+00    0.00000E+00    2.26241E-03   -2.91806E-04    6.15345E-06    2.10128E-06   -4.40855E-08   -7.23751E-09   -2.02062E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           4        0.00000E+00    0.00000E+00    0.00000E+00    6.71184E-04   -3.09690E-05    5.66714E-10    3.80080E-12   -7.58966E-14    5.74469E-14   -7.55980E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           5        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.21599E-05    6.08657E-05   -8.42875E-10    1.22251E-11   -1.71012E-12   -1.91507E-14    2.56944E-15   -6.65876E-16    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           6        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.75022E-04   -5.41082E-05   -1.63565E-09    3.29844E-10    2.03507E-11   -1.30543E-11    1.07356E-12    1.26962E-12   -2.70625E-13    5.18856E-14
-2.47224E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           7        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -1.42713E-04   -6.00803E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           8        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    2.75590E-04    4.95839E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
           9        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    4.22101E-06   -3.35391E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          10        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    3.42020E-05   -7.14441E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          11        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.19415E-04    5.63050E-05    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          12        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -6.89003E-05   -1.41938E-05    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          13        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    1.22896E-05   -5.69552E-05    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          14        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    5.54897E-05   -1.07541E-04
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          15        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -4.82522E-05
 2.81408E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          16        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          17        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          18        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          19        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          20        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          21        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          22        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          23        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
          24        0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
 0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00


    Key fission product yields:
         I-135      0.00000E+00
         Xe-135     0.00000E+00
         Pm-149     0.00000E+00


     Prompt fission fraction (chi)
     Group, g      Chi(g)
-----------------------------------
        1           0.00000E+00
        2           0.00000E+00
        3           0.00000E+00
        4           0.00000E+00
        5           0.00000E+00
        6           0.00000E+00
        7           0.00000E+00
        8           0.00000E+00
        9           0.00000E+00
       10           0.00000E+00
       11           0.00000E+00
       12           0.00000E+00
       13           0.00000E+00
       14           0.00000E+00
       15           0.00000E+00
       16           0.00000E+00
       17           0.00000E+00
       18           0.00000E+00
       19           0.00000E+00
       20           0.00000E+00
       21           0.00000E+00
       22           0.00000E+00
       23           0.00000E+00
       24           0.00000E+00


     Delayed Neutron Spectrum (adjoint weighted)
    Group          Decay Constant Fraction
                   (Lambda, 1/s)  (Beta)
--------------------------------------------------
      1             0.00000E+00    0.00000E+00
      2             0.00000E+00    0.00000E+00
      3             0.00000E+00    0.00000E+00
      4             0.00000E+00    0.00000E+00
      5             0.00000E+00    0.00000E+00
      6             0.00000E+00    0.00000E+00
              Total Beta           0.00000E+00


     Delayed Neutron Spectrum (fission weighted)
    Group          Decay Constant Fraction
                   (Lambda, 1/s)  (Beta)
--------------------------------------------------
      1             0.00000E+00    0.00000E+00
      2             0.00000E+00    0.00000E+00
      3             0.00000E+00    0.00000E+00
      4             0.00000E+00    0.00000E+00
      5             0.00000E+00    0.00000E+00
      6             0.00000E+00    0.00000E+00
              Total Beta           0.00000E+00




 Cell No.  3: allsmear                                                                

 k-infinity for region 502 using flux weighted cross-sections =       1.36068034

    Group     Total          Transport      Absorption     Total-Scatter  Nu*Fission                                                                                         Kappa*Fission  Fission        Flux
----------------------------------------------------------------------------------------------------------------------------------
      1        1.71934E-01    9.16765E-02    9.20551E-03    7.42566E-03    2.22575E-02    2.17356E-13    6.86295E-03    5.50124E-01
      2        2.28949E-01    1.31831E-01    5.46569E-03    5.46578E-03    1.31104E-02    1.54262E-13    4.87555E-03    3.55154E+00
      3        3.33276E-01    2.09219E-01    1.99576E-03    1.99589E-03    1.90763E-03    2.35328E-14    7.55754E-04    1.84051E+00
      4        4.48180E-01    2.60342E-01    1.82194E-03    1.82201E-03    1.54102E-03    1.93032E-14    6.21308E-04    2.32769E+00
      5        5.70257E-01    3.47935E-01    2.55100E-03    2.55094E-03    1.83485E-03    2.32988E-14    7.49525E-04    2.52519E+00
      6        7.79916E-01    4.47299E-01    7.07113E-03    7.07107E-03    3.23478E-03    4.13700E-14    1.33083E-03    2.38011E+00
      7        8.45921E-01    4.80008E-01    1.32405E-02    1.32405E-02    7.39347E-03    9.44329E-14    3.03779E-03    1.11911E+00
      8        8.55197E-01    4.80362E-01    2.38352E-02    2.38353E-02    1.70220E-02    2.17414E-13    6.99402E-03    1.19263E+00
      9        8.54437E-01    4.71900E-01    3.47107E-02    3.47110E-02    2.57707E-02    3.29130E-13    1.05879E-02    6.34765E-01
     10        8.71836E-01    4.81114E-01    4.78428E-02    4.78427E-02    4.54837E-02    5.80605E-13    1.86775E-02    2.64822E-01
     11        1.03077E+00    5.81780E-01    9.69399E-02    9.69400E-02    5.17626E-02    6.60608E-13    2.12512E-02    1.70729E-01
     12        8.92122E-01    4.84511E-01    7.51551E-02    7.51552E-02    3.93015E-02    5.01495E-13    1.61327E-02    2.97170E-01
     13        8.24666E-01    4.45820E-01    4.87762E-02    4.87763E-02    5.29683E-02    6.75782E-13    2.17393E-02    2.93547E-01
     14        9.09585E-01    4.95453E-01    9.94172E-02    9.94168E-02    4.76368E-02    6.07716E-13    1.95497E-02    3.45503E-01
     15        8.30508E-01    4.50758E-01    4.24854E-02    4.24854E-02    2.15797E-02    2.75302E-13    8.85642E-03    2.88967E-01
     16        8.11627E-01    4.61662E-01    1.66231E-02    1.66231E-02    1.55228E-02    1.98029E-13    6.37042E-03    1.92573E-01
     17        8.20427E-01    4.78149E-01    1.66022E-02    1.66022E-02    2.05071E-02    2.61615E-13    8.41594E-03    2.18493E-01
     18        8.76071E-01    5.33627E-01    5.70984E-02    5.70984E-02    9.39828E-02    1.19897E-12    3.85697E-02    6.38281E-02
     19        8.73011E-01    5.34346E-01    5.05197E-02    5.05197E-02    9.05693E-02    1.15542E-12    3.71688E-02    5.19762E-02
     20        8.71317E-01    5.42386E-01    3.90185E-02    3.90185E-02    6.88936E-02    8.78896E-13    2.82733E-02    2.34132E-01
     21        9.84073E-01    6.53874E-01    8.10102E-02    8.10102E-02    1.46018E-01    1.86279E-12    5.99243E-02    3.97988E-01
     22        1.28939E+00    9.46059E-01    1.41479E-01    1.41479E-01    2.56775E-01    3.27576E-12    1.05378E-01    7.11966E-01
     23        2.04257E+00    1.63425E+00    2.72670E-01    2.72670E-01    5.01031E-01    6.39180E-12    2.05619E-01    4.44724E-01
     24        5.10633E+00    4.93543E+00    6.35258E-01    6.35258E-01    1.08832E+00    1.38840E-11    4.46635E-01    2.02421E-03


    Group     Inv. Velocity  Absorption     Total-Scatter  Xe-135                                                                          Sm-149         Xe-135         Sm-149
                             (less Xe/Sm)   (less Xe/Sm)   Micro. Absorp. Micro. AbsorpAtom Density                                                                                            Atom Density
-------------------------------------------------------------------------------------------------------------------
      1        3.04599E-10    9.20551E-03    7.42566E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      2        4.98277E-10    5.46569E-03    5.46578E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      3        7.72548E-10    1.99576E-03    1.99589E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      4        1.09947E-09    1.82194E-03    1.82201E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      5        2.05999E-09    2.55100E-03    2.55094E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      6        6.28612E-09    7.07113E-03    7.07107E-03    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      7        1.67306E-08    1.32405E-02    1.32405E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      8        3.59245E-08    2.38352E-02    2.38353E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
      9        6.74599E-08    3.47107E-02    3.47110E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     10        9.48001E-08    4.78428E-02    4.78427E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     11        1.13039E-07    9.69399E-02    9.69400E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     12        1.40163E-07    7.51551E-02    7.51552E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     13        1.85963E-07    4.87762E-02    4.87763E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     14        2.54628E-07    9.94172E-02    9.94168E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     15        3.66749E-07    4.24854E-02    4.24854E-02    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
